Name,id,nametype,Type of meteorite,Class of meteorite,Mass in gramms,fall,Fell or found ?,Year,reclat,reclong,GeoLocation
Lewis Cliff 85360,12830,Valid,Typical meteorite,L6,12.7,Found,Found: the meteorite's fall was not observed,1985,-84.275550,161.365010,"(-84.275550, 161.365010)"
Allan Hills 85070,936,Valid,Typical meteorite,L3.6,12.9,Found,Found: the meteorite's fall was not observed,1985,-76.838320,156.337080,"(-76.838320, 156.337080)"
Allan Hills 85111,977,Valid,Typical meteorite,H5,12.9,Found,Found: the meteorite's fall was not observed,1985,-76.901980,156.676860,"(-76.901980, 156.676860)"
Lewis Cliff 85385,12854,Valid,Typical meteorite,L5,12.9,Found,Found: the meteorite's fall was not observed,1985,-84.271880,161.312810,"(-84.271880, 161.312810)"
Dominion Range 85504,7699,Valid,Typical meteorite,L4,120.6,Found,Found: the meteorite's fall was not observed,1985,-85.333330,166.500000,"(-85.333330, 166.500000)"
Allan Hills 85038,904,Valid,Typical meteorite,H5,124.9,Found,Found: the meteorite's fall was not observed,1985,-76.826320,156.138730,"(-76.826320, 156.138730)"
Dominion Range 85501,7696,Valid,Typical meteorite,H5,126.2,Found,Found: the meteorite's fall was not observed,1985,-85.333330,166.500000,"(-85.333330, 166.500000)"
Allan Hills 85129,994,Valid,Typical meteorite,LL6,127.4,Found,Found: the meteorite's fall was not observed,1985,-76.905190,156.753630,"(-76.905190, 156.753630)"
Allan Hills 85042,908,Valid,Typical meteorite,H5,127.9,Found,Found: the meteorite's fall was not observed,1985,-76.902110,156.867100,"(-76.902110, 156.867100)"
Lewis Cliff 85301,12774,Valid,Typical meteorite,H6,13.1,Found,Found: the meteorite's fall was not observed,1985,-84.284020,161.371300,"(-84.284020, 161.371300)"
Lewis Cliff 85430,12898,Valid,Typical meteorite,L6,13.3,Found,Found: the meteorite's fall was not observed,1985,-84.279380,161.380480,"(-84.279380, 161.380480)"
Lewis Cliff 85413,12882,Valid,Typical meteorite,L6,13.6,Found,Found: the meteorite's fall was not observed,1985,-84.276250,161.412190,"(-84.276250, 161.412190)"
Allan Hills 85151,1016,Valid,Typical meteorite,R3.6,13.9,Found,Found: the meteorite's fall was not observed,1985,-76.716670,159.666670,"(-76.716670, 159.666670)"
Allan Hills 85013,879,Valid,Typical meteorite,CM2,130.4,Found,Found: the meteorite's fall was not observed,1985,-76.890570,156.462680,"(-76.890570, 156.462680)"
Grosvenor Mountains 85208,11217,Valid,Typical meteorite,L6,1356.9,Found,Found: the meteorite's fall was not observed,1985,-85.666670,175.000000,"(-85.666670, 175.000000)"
Lewis Cliff 85358,12828,Valid,Typical meteorite,H5,14.1,Found,Found: the meteorite's fall was not observed,1985,-84.280400,161.400280,"(-84.280400, 161.400280)"
Lewis Cliff 85466,12934,Valid,Typical meteorite,H5,14.1,Found,Found: the meteorite's fall was not observed,1985,-84.271950,161.412180,"(-84.271950, 161.412180)"
Lewis Cliff 85386,12855,Valid,Typical meteorite,LL6,14.2,Found,Found: the meteorite's fall was not observed,1985,-84.284890,161.349380,"(-84.284890, 161.349380)"
Lewis Cliff 85362,12832,Valid,Typical meteorite,H6,14.5,Found,Found: the meteorite's fall was not observed,1985,-84.267410,161.359430,"(-84.267410, 161.359430)"
Lewis Cliff 85380,12849,Valid,Typical meteorite,L6,14.5,Found,Found: the meteorite's fall was not observed,1985,-84.277410,161.348740,"(-84.277410, 161.348740)"
Allan Hills 85108,974,Valid,Typical meteorite,H6,14.6,Found,Found: the meteorite's fall was not observed,1985,-76.850200,156.310700,"(-76.850200, 156.310700)"
Lewis Cliff 85394,12863,Valid,Typical meteorite,L5,14.8,Found,Found: the meteorite's fall was not observed,1985,-84.277150,161.402670,"(-84.277150, 161.402670)"
Lewis Cliff 85427,12895,Valid,Typical meteorite,L5,14.8,Found,Found: the meteorite's fall was not observed,1985,-84.264280,161.379070,"(-84.264280, 161.379070)"
Lewis Cliff 85451,12919,Valid,Typical meteorite,L5,14.9,Found,Found: the meteorite's fall was not observed,1985,-84.281990,161.373720,"(-84.281990, 161.373720)"
Allan Hills 85039,905,Valid,Typical meteorite,L6,140.19999999999999,Found,Found: the meteorite's fall was not observed,1985,-76.904140,156.681190,"(-76.904140, 156.681190)"
Bowden Névé 85800,5123,Valid,Typical meteorite,H6,140.6,Found,Found: the meteorite's fall was not observed,1985,-83.500000,165.000000,"(-83.500000, 165.000000)"
Grosvenor Mountains 85201,11210,Valid,Typical meteorite,"Iron, IIIAB",1400.7,Found,Found: the meteorite's fall was not observed,1985,-85.666670,175.000000,"(-85.666670, 175.000000)"
Allan Hills 85037,903,Valid,Typical meteorite,H6,141.19999999999999,Found,Found: the meteorite's fall was not observed,1985,-76.752250,159.389560,"(-76.752250, 159.389560)"
Grosvenor Mountains 85203,11212,Valid,Typical meteorite,H5,1450.4,Found,Found: the meteorite's fall was not observed,1985,-85.666670,175.000000,"(-85.666670, 175.000000)"
Allan Hills 85046,912,Valid,Typical meteorite,L6,148.9,Found,Found: the meteorite's fall was not observed,1985,-76.903690,156.870590,"(-76.903690, 156.870590)"
Allan Hills 85123,988,Valid,Typical meteorite,L5,15.3,Found,Found: the meteorite's fall was not observed,1985,-76.752410,159.389140,"(-76.752410, 159.389140)"
Lewis Cliff 85468,12936,Valid,Typical meteorite,H4,15.4,Found,Found: the meteorite's fall was not observed,1985,-84.279980,161.388370,"(-84.279980, 161.388370)"
Allan Hills 85073,939,Valid,Typical meteorite,LL6,15.6,Found,Found: the meteorite's fall was not observed,1985,-76.913350,156.669970,"(-76.913350, 156.669970)"
Sunstone Knoll,23747,Valid,Typical meteorite,L6,15.6,Found,Found: the meteorite's fall was not observed,1985,39.162780,-112.708060,"(39.162780, -112.708060)"
Lewis Cliff 85426,12894,Valid,Typical meteorite,H5,15.7,Found,Found: the meteorite's fall was not observed,1985,-84.273270,161.412960,"(-84.273270, 161.412960)"
Lewis Cliff 85318,12788,Valid,Typical meteorite,H5,152.19999999999999,Found,Found: the meteorite's fall was not observed,1985,-84.283330,161.083330,"(-84.283330, 161.083330)"
Allan Hills 85128,993,Valid,Typical meteorite,H6,16.100000000000001,Found,Found: the meteorite's fall was not observed,1985,-76.849960,156.310830,"(-76.849960, 156.310830)"
Lewis Cliff 85447,12915,Valid,Typical meteorite,H5,16.2,Found,Found: the meteorite's fall was not observed,1985,-84.286750,161.343740,"(-84.286750, 161.343740)"
Langwies,12462,Valid,Typical meteorite,H6,16.5,Found,Found: the meteorite's fall was not observed,1985,46.816670,9.716670,"(46.816670, 9.716670)"
Lewis Cliff 85458,12926,Valid,Typical meteorite,H5,16.8,Found,Found: the meteorite's fall was not observed,1985,-84.292580,161.321460,"(-84.292580, 161.321460)"
Allan Hills 85048,914,Valid,Typical meteorite,H5,16.899999999999999,Found,Found: the meteorite's fall was not observed,1985,-76.752430,159.389120,"(-76.752430, 159.389120)"
Allan Hills 85149,1014,Valid,Typical meteorite,L6,16.899999999999999,Found,Found: the meteorite's fall was not observed,1985,-76.835190,156.375610,"(-76.835190, 156.375610)"
Allan Hills 85062,928,Valid,Typical meteorite,H3.5-4,167.3,Found,Found: the meteorite's fall was not observed,1985,-76.845110,156.206170,"(-76.845110, 156.206170)"
Lewis Cliff 85329,12799,Valid,Typical meteorite,H6,169.6,Found,Found: the meteorite's fall was not observed,1985,-84.283330,161.083330,"(-84.283330, 161.083330)"
Lewis Cliff 85349,12819,Valid,Typical meteorite,L6,17.3,Found,Found: the meteorite's fall was not observed,1985,-84.275770,161.382040,"(-84.275770, 161.382040)"
Allan Hills 85052,918,Valid,Typical meteorite,H6,17.399999999999999,Found,Found: the meteorite's fall was not observed,1985,-76.823520,156.133280,"(-76.823520, 156.133280)"
Lewis Cliff 85359,12829,Valid,Typical meteorite,H6,17.5,Found,Found: the meteorite's fall was not observed,1985,-84.264920,161.499330,"(-84.264920, 161.499330)"
Lewis Cliff 85395,12864,Valid,Typical meteorite,H5,17.5,Found,Found: the meteorite's fall was not observed,1985,-84.282210,161.398190,"(-84.282210, 161.398190)"
Lewis Cliff 85368,12838,Valid,Typical meteorite,H6,17.8,Found,Found: the meteorite's fall was not observed,1985,-84.282700,161.383070,"(-84.282700, 161.383070)"
Allan Hills 85143,1008,Valid,Typical meteorite,H5,17.899999999999999,Found,Found: the meteorite's fall was not observed,1985,-76.846890,156.321190,"(-76.846890, 156.321190)"
Grosvenor Mountains 85204,11213,Valid,Typical meteorite,L6,1754.7,Found,Found: the meteorite's fall was not observed,1985,-85.666670,175.000000,"(-85.666670, 175.000000)"
Allan Hills 85144,1009,Valid,Typical meteorite,H5,18.3,Found,Found: the meteorite's fall was not observed,1985,-76.698370,159.383640,"(-76.698370, 159.383640)"
Allan Hills 85084,950,Valid,Typical meteorite,LL6,18.399999999999999,Found,Found: the meteorite's fall was not observed,1985,-76.828130,156.115870,"(-76.828130, 156.115870)"
Allan Hills 85155,1020,Valid,Typical meteorite,L3.7,18.5,Found,Found: the meteorite's fall was not observed,1985,-76.848110,156.436850,"(-76.848110, 156.436850)"
Lewis Cliff 85383,12852,Valid,Typical meteorite,H3.7,18.5,Found,Found: the meteorite's fall was not observed,1985,-84.274230,161.346040,"(-84.274230, 161.346040)"
Lewis Cliff 85407,12876,Valid,Typical meteorite,H5,18.600000000000001,Found,Found: the meteorite's fall was not observed,1985,-84.289010,161.351540,"(-84.289010, 161.351540)"
Allan Hills 85071,937,Valid,Typical meteorite,H5,18.7,Found,Found: the meteorite's fall was not observed,1985,-76.902500,156.720980,"(-76.902500, 156.720980)"
Allan Hills 85125,990,Valid,Typical meteorite,H5,18.8,Found,Found: the meteorite's fall was not observed,1985,-76.886840,156.525790,"(-76.886840, 156.525790)"
Lewis Cliff 85470,12938,Valid,Typical meteorite,H6,18.8,Found,Found: the meteorite's fall was not observed,1985,-84.276670,161.410940,"(-84.276670, 161.410940)"
Allan Hills 85005,871,Valid,Typical meteorite,CM2,18.899999999999999,Found,Found: the meteorite's fall was not observed,1985,-76.977600,156.935800,"(-76.977600, 156.935800)"
Dominion Range 85507,7702,Valid,Typical meteorite,H5,189.9,Found,Found: the meteorite's fall was not observed,1985,-85.333330,166.500000,"(-85.333330, 166.500000)"
Allan Hills 85082,948,Valid,Typical meteorite,L6,19.399999999999999,Found,Found: the meteorite's fall was not observed,1985,-76.902590,156.685770,"(-76.902590, 156.685770)"
Lewis Cliff 85434,12902,Valid,Typical meteorite,L3.4,19.399999999999999,Found,Found: the meteorite's fall was not observed,1985,-84.288200,161.337930,"(-84.288200, 161.337930)"
Lewis Cliff 85456,12924,Valid,Typical meteorite,H5,19.399999999999999,Found,Found: the meteorite's fall was not observed,1985,-84.281220,161.399870,"(-84.281220, 161.399870)"
Lewis Cliff 85313,12783,Valid,Typical meteorite,Howardite,191.2,Found,Found: the meteorite's fall was not observed,1985,-84.287790,161.356990,"(-84.287790, 161.356990)"
Lewis Cliff 85311,12781,Valid,Typical meteorite,CM2,199.5,Found,Found: the meteorite's fall was not observed,1985,-84.269800,161.460000,"(-84.269800, 161.460000)"
Lewis Cliff 85410,12879,Valid,Typical meteorite,H6,2.3,Found,Found: the meteorite's fall was not observed,1985,-84.277200,161.380220,"(-84.277200, 161.380220)"
Lewis Cliff 85444,12912,Valid,Typical meteorite,L6,2.3,Found,Found: the meteorite's fall was not observed,1985,-84.270900,161.437120,"(-84.270900, 161.437120)"
Lewis Cliff 85432,12900,Valid,Typical meteorite,L6,2.4,Found,Found: the meteorite's fall was not observed,1985,-84.273470,161.412740,"(-84.273470, 161.412740)"
Allan Hills 85106,972,Valid,Typical meteorite,CM2,2.7,Found,Found: the meteorite's fall was not observed,1985,-76.910520,156.534790,"(-76.910520, 156.534790)"
Lewis Cliff 85439,12907,Valid,Typical meteorite,L6,2.7,Found,Found: the meteorite's fall was not observed,1985,-84.280820,161.363210,"(-84.280820, 161.363210)"
Lewis Cliff 85344,12814,Valid,Typical meteorite,H5,2.8,Found,Found: the meteorite's fall was not observed,1985,-84.277070,161.387810,"(-84.277070, 161.387810)"
Allan Hills 85158,1023,Valid,Typical meteorite,LL6,2.9,Found,Found: the meteorite's fall was not observed,1985,-76.877870,156.499010,"(-76.877870, 156.499010)"
Allan Hills 85157,1022,Valid,Typical meteorite,L6,20.100000000000001,Found,Found: the meteorite's fall was not observed,1985,-76.898970,156.498710,"(-76.898970, 156.498710)"
Lewis Cliff 85457,12925,Valid,Typical meteorite,L6,20.3,Found,Found: the meteorite's fall was not observed,1985,-84.283330,161.083330,"(-84.283330, 161.083330)"
Allan Hills 85119,984,Valid,Typical meteorite,EL3,20.6,Found,Found: the meteorite's fall was not observed,1985,-76.833380,156.174530,"(-76.833380, 156.174530)"
Allan Hills 85109,975,Valid,Typical meteorite,H6,20.7,Found,Found: the meteorite's fall was not observed,1985,-76.705920,159.392320,"(-76.705920, 159.392320)"
Lewis Cliff 85435,12903,Valid,Typical meteorite,H5,20.7,Found,Found: the meteorite's fall was not observed,1985,-84.280760,161.395720,"(-84.280760, 161.395720)"
Allan Hills 85031,897,Valid,Typical meteorite,H6,200.6,Found,Found: the meteorite's fall was not observed,1985,-76.899140,156.525200,"(-76.899140, 156.525200)"
Allan Hills 85043,909,Valid,Typical meteorite,H5,204.7,Found,Found: the meteorite's fall was not observed,1985,-76.914250,156.507200,"(-76.914250, 156.507200)"
Lewis Cliff 85428,12896,Valid,Typical meteorite,L6,21.2,Found,Found: the meteorite's fall was not observed,1985,-84.259420,161.351960,"(-84.259420, 161.351960)"
Lewis Cliff 85461,12929,Valid,Typical meteorite,L6,21.2,Found,Found: the meteorite's fall was not observed,1985,-84.286590,161.341460,"(-84.286590, 161.341460)"
Lewis Cliff 85381,12850,Valid,Typical meteorite,H6,21.7,Found,Found: the meteorite's fall was not observed,1985,-84.262030,161.347160,"(-84.262030, 161.347160)"
Allan Hills 85115,981,Valid,Typical meteorite,L6,21.9,Found,Found: the meteorite's fall was not observed,1985,-76.908920,156.522940,"(-76.908920, 156.522940)"
Lewis Cliff 85300,12773,Valid,Typical meteorite,Eucrite-pmict,210.3,Found,Found: the meteorite's fall was not observed,1985,-84.291850,161.313340,"(-84.291850, 161.313340)"
Allan Hills 85001,867,Valid,Typical meteorite,Eucrite-Mg rich,212.3,Found,Found: the meteorite's fall was not observed,1985,-76.838900,156.452130,"(-76.838900, 156.452130)"
Allan Hills 85110,976,Valid,Typical meteorite,H5,22.2,Found,Found: the meteorite's fall was not observed,1985,-76.716670,159.666670,"(-76.716670, 159.666670)"
Lewis Cliff 85462,12930,Valid,Typical meteorite,H6,22.5,Found,Found: the meteorite's fall was not observed,1985,-84.285870,161.340370,"(-84.285870, 161.340370)"
Lewis Cliff 85326,12796,Valid,Typical meteorite,H5,224.7,Found,Found: the meteorite's fall was not observed,1985,-84.284640,161.375530,"(-84.284640, 161.375530)"
Lewis Cliff 85464,12932,Valid,Typical meteorite,H5,23.7,Found,Found: the meteorite's fall was not observed,1985,-84.265370,161.398900,"(-84.265370, 161.398900)"
Allan Hills 85036,902,Valid,Typical meteorite,H6,231.5,Found,Found: the meteorite's fall was not observed,1985,-76.838310,156.333860,"(-76.838310, 156.333860)"
Allan Hills 85017,883,Valid,Typical meteorite,L6,2361.4,Found,Found: the meteorite's fall was not observed,1985,-76.903300,156.756630,"(-76.903300, 156.756630)"
Grosvenor Mountains 85207,11216,Valid,Typical meteorite,L6,2372.1,Found,Found: the meteorite's fall was not observed,1985,-85.666670,175.000000,"(-85.666670, 175.000000)"
Lewis Cliff 85471,12939,Valid,Typical meteorite,L6,239.2,Found,Found: the meteorite's fall was not observed,1985,-84.285100,161.626270,"(-84.285100, 161.626270)"
Lewis Cliff 85350,12820,Valid,Typical meteorite,L4,24.2,Found,Found: the meteorite's fall was not observed,1985,-84.277450,161.409720,"(-84.277450, 161.409720)"
Lewis Cliff 85353,12823,Valid,Typical meteorite,Eucrite-unbr,24.5,Found,Found: the meteorite's fall was not observed,1985,-84.273900,161.375310,"(-84.273900, 161.375310)"
Grosvenor Mountains 85206,11215,Valid,Typical meteorite,H5,2420.1,Found,Found: the meteorite's fall was not observed,1985,-85.666670,175.000000,"(-85.666670, 175.000000)"
Grosvenor Mountains 85210,11219,Valid,Typical meteorite,H5,246.8,Found,Found: the meteorite's fall was not observed,1985,-85.666670,175.000000,"(-85.666670, 175.000000)"
Allan Hills 85033,899,Valid,Typical meteorite,L4,249.8,Found,Found: the meteorite's fall was not observed,1985,-76.861980,156.434180,"(-76.861980, 156.434180)"
Allan Hills 85092,958,Valid,Typical meteorite,L5,25.6,Found,Found: the meteorite's fall was not observed,1985,-76.854150,156.436730,"(-76.854150, 156.436730)"
Lewis Cliff 85379,12848,Valid,Typical meteorite,H5,25.8,Found,Found: the meteorite's fall was not observed,1985,-84.293300,161.321520,"(-84.293300, 161.321520)"
Lewis Cliff 85414,12883,Valid,Typical meteorite,H5,25.8,Found,Found: the meteorite's fall was not observed,1985,-84.282140,161.337050,"(-84.282140, 161.337050)"
Grosvenor Mountains 85214,11223,Valid,Typical meteorite,L5,259.8,Found,Found: the meteorite's fall was not observed,1985,-85.666670,175.000000,"(-85.666670, 175.000000)"
Lewis Cliff 85422,12890,Valid,Typical meteorite,H5,26.6,Found,Found: the meteorite's fall was not observed,1985,-84.292210,161.323210,"(-84.292210, 161.323210)"
Grosvenor Mountains 85202,11211,Valid,Typical meteorite,CM2,27.2,Found,Found: the meteorite's fall was not observed,1985,-85.666670,175.000000,"(-85.666670, 175.000000)"
Lewis Cliff 85450,12918,Valid,Typical meteorite,H5,27.3,Found,Found: the meteorite's fall was not observed,1985,-84.287080,161.327190,"(-84.287080, 161.327190)"
Allan Hills 85117,982,Valid,Typical meteorite,H6,27.8,Found,Found: the meteorite's fall was not observed,1985,-76.901290,156.714730,"(-76.901290, 156.714730)"
